R&D Spend,Administration,Marketing Spend,State,Profit
130095.07568777291,100256.91635825462,363841.77200343757,New York,155719.76954044652
73626.06129863513,126485.73556150509,359682.5567628471,New York,109534.0634230738
133822.44495406686,145470.60714052353,137444.0915098015,California,159111.8096775579
160735.36248042664,135188.38022410823,480969.6920243435,New York,190406.11217337922
122612.05632965255,109711.6196009617,303313.51685075555,California,150448.6558842592
78805.44120304586,120752.29174834403,277613.1319937003,California,126406.06530785286
40537.67756289646,157408.5571803215,208081.44394227472,California,97644.42078439338
72202.91548186603,96232.33726655284,135313.54979498358,New York,105268.1040156895
105222.23916675147,108815.97670188846,233678.9848325605,Florida,148779.3956036073
128280.89022800326,101419.46658763991,347769.06190420326,New York,161320.44993480638
45903.23920928129,51660.25119362672,204012.54995055997,California,89935.14451380102
141540.6227135141,91273.68522348534,356073.36687642685,Florida,164789.04332013606
72290.40637772529,104484.58643329794,311169.58862570155,Florida,108010.17886945701
67754.71681892972,141931.6772137683,130737.38611309513,California,105267.60563483747
17552.294622244073,128462.87982861904,21915.034230365578,New York,73536.99214192669
130215.57879849934,145831.53996353687,320026.97340739425,Florida,152350.10643723942
75237.4519842896,147014.9181402769,133094.82916183886,Florida,105614.29058510388
144312.87592796164,118276.17768338436,382133.5989539162,New York,184096.42274390633
27306.324876892875,118372.01142177156,169320.47519787072,California,78650.17570956866
32513.57924843373,82053.88211431423,157753.9095014359,Florida,77939.9308316761
3094.3703356558094,119349.59140095198,42791.74141394893,California,15636.79827527957
43280.10745082074,54777.735198993854,200922.59515421579,California,88991.03770625235
712.5937103124585,123109.3055838598,4262.571528385465,New York,62913.80579109603
151202.68891426103,103025.792722379,412617.73617751326,Florida,191626.59693928386
81549.20772038096,99128.81696583788,136768.55913727352,New York,111508.17345916947
100187.08020116617,90814.18348854684,254376.13872486257,California,144136.72126823862
151367.12641624166,101580.62480167241,417231.79567080416,Florida,189215.47118729405
63083.58872613933,105884.58651917573,303285.81629182975,Florida,110682.04297155632
79685.20863136556,101204.0847612435,149270.16340810992,New York,108750.67480173454
55125.492669652216,102065.91682258293,217348.07525893595,Florida,96066.32038478713
30820.572319827443,127376.28692756886,207838.50444639794,Florida,91101.09227970864
30823.02344015259,126877.07869957121,187357.66443813115,Florida,87985.74457986536
43344.634125319535,86609.82269757468,212252.20338968738,New York,97784.35066324254
65965.51626997646,140659.53295764237,139765.3441066258,California,102526.84395910769
83506.70907096317,150848.23955645514,5968.651291525928,New York,126577.0246834904
159781.06218424483,152284.49263073443,449015.88203989813,California,185786.80814734893
105386.53222403063,112149.74207931045,237948.05768868292,Florida,145857.98698857694
91705.10142353196,135129.61650426048,249608.2628296567,California,132871.3288626256
69915.28000629983,126614.67759339209,346525.0131197651,New York,101285.18495160966
25655.003738225976,118013.73476093927,180118.0377810532,California,81738.1690896569
80629.1885513303,96729.93015566622,142937.12519698162,New York,110713.74851559389
2323.7522442391155,51214.88086399143,7177.877351375928,New York,39787.0206055854
76844.10009182457,97214.40669734663,138689.27293100068,New York,107352.49690898057
0.0,115811.60554695963,40948.7110634788,California,13406.133237213593
56109.096862310216,101680.89748026614,213836.54658555007,Florida,97740.25361883306
117296.16130478308,121873.88323174122,258695.97930399375,New York,130603.55697753093
74911.40605559951,124428.22966402203,291981.3290876821,Florida,108626.36763290945
94109.70042700553,125941.90176345185,250039.42826667186,Florida,141212.5249250079
17944.417732205562,63610.80898874196,192284.8158861832,New York,81907.99444808438
141179.51700584352,90100.50353598567,364480.78062456055,Florida,167248.7607330772
64460.79839284369,104788.7157678626,294923.6391769735,Florida,109881.95647600498
144419.48565872665,90991.64981341177,368519.9052087327,Florida,167698.26704200936
133744.4026378551,104382.41740659489,375496.3536115538,New York,159499.61743022548
94913.05412059386,88952.24674403449,245116.13766966807,California,149751.0743310002
151355.26913593474,102221.90335529744,409645.6312200711,Florida,190645.0811799306
45928.649471395824,157946.96564674645,213417.19353496196,California,97182.54426739573
93317.92848613286,145463.8032803888,289092.8876593674,New York,123665.85854713006
2934.2558280991257,116202.26311500373,42928.70301700486,California,14752.943170624872
123733.58412503166,148760.28326611163,310343.0950397762,New York,150786.75092574992
46829.91236485536,156926.94345027537,220250.5894911544,California,94901.52745135961
3007.926238767664,50682.95780728939,6586.425893758742,New York,32463.755319113472
497.56138917092767,116260.45295367642,43105.81262592248,California,16774.551935653522
29286.881044757505,85813.16296476021,167551.87473387233,Florida,80036.17806104737
158835.43710134743,103473.2152449401,401028.11560285714,Florida,189710.7945042939
249.49095081281303,137562.3924707977,2012.805274292839,California,43689.96529225394
81247.50834529272,121565.4095060018,302958.69624758017,Florida,110066.53196745382
63942.01684418482,152555.0492576116,117319.15886419688,New York,104604.49929435132
96124.89140841088,126944.9404292776,242413.90285253964,Florida,142076.06207466757
51611.40577464286,102249.67149684041,212008.48242718406,Florida,95966.89438623816
61718.52079386844,154440.00310668838,82178.59514284559,New York,95848.54721861069
1169.4681357384666,48749.71258037177,0.0,New York,39592.856102162295
70910.02925749854,106483.36410654765,305778.5084150304,Florida,111559.46247089487
116327.45131198305,147143.675080007,315096.56119267514,New York,154056.82351707423
160176.7837311169,140225.69870239234,475942.3653681068,New York,191112.2458786277
75299.35052099904,98531.61162395176,139214.81434368328,New York,110562.22932412449
30464.74780620569,117784.16452621708,159543.73279247808,California,78236.71239745442
31496.969389193855,118348.03067348244,180730.02070960615,California,72850.8926533731
140514.52699923213,146227.77453142096,143561.2004957518,California,160167.56130437276
61363.14115312854,153100.84842298971,87813.054467368,New York,96802.63086453154
43178.426230775294,156698.598978623,214483.4650822389,California,96680.8190903302
157384.47504024915,99333.53483624544,404524.7218063095,Florida,188785.69453167316
166407.7704369047,136722.23778420605,475691.17086299823,New York,192925.4472915335
72404.19967554267,122544.2474640219,273654.06230369717,California,130050.80560283746
94158.7771929174,144528.06499740572,254038.95876788106,New York,126077.8989709833
82950.77426267903,121119.1863720951,273511.97291883547,California,129868.85693455374
55979.26316728122,100587.96682208648,222254.52506443503,Florida,95746.43144275738
132257.24809002658,98781.85564184394,361687.4525627257,New York,161498.3361653676
64133.147942580035,149855.83387689322,91976.32966697338,New York,96845.94098469136
96136.00932016462,144826.63810800234,283690.29547161557,New York,125543.72699354237
105242.03483091824,111466.25030429146,225548.4704204647,Florida,146340.52663674532
119238.99463831034,123944.38880887658,259904.65590930535,New York,131835.29814912126
12276.907473528312,126721.01960077393,36792.04457346317,New York,70461.94576137187
61169.50030631727,127820.303351153,42923.99807434115,California,98424.63316266154
0.0,52571.28099326088,4321.523983647753,New York,33450.088652975464
142110.12510752946,90395.97038906497,376487.8425354831,Florida,166384.53531598125
116848.4532475319,124224.31842882282,258081.52693111484,New York,130746.97852676085
136704.65056731965,150352.85224174993,124051.21323341291,California,154707.79219754288
164912.97362515025,154502.63756001633,460568.12368824816,California,188949.99975835942
126483.35988013052,151170.65088648917,323139.53940796346,New York,151542.98369107602
57397.69911552112,104211.29824798628,208562.15525120104,Florida,95558.73495634805
140821.49525708458,91952.66480067882,358123.21796226944,Florida,162730.79068816037
62263.21563430835,150530.14282778723,82402.32214915277,New York,95060.38297991655
73056.97613723243,143443.00413162608,139766.27717083436,Florida,108843.41000091747
77333.67115251828,112176.5266113117,295336.70775662357,California,115151.96812467337
61645.55771899746,101902.18640660374,211942.72598377257,Florida,94874.27820130544
29876.64632875253,81951.32683725018,154967.6960542581,Florida,80907.83188710314
0.0,127141.97447883827,0.0,New York,65324.52878785151
92887.83778374715,144116.37379700117,290726.0243628127,New York,121307.17114400867
130731.0749740833,145329.414922349,322487.910153332,Florida,154743.921861167
74181.38639866585,96791.64045099447,135229.08875985676,New York,104757.46672459164
4817.48308310752,50502.962120731616,7785.7764569386545,New York,36709.75321540986
71879.40456564576,127386.3757952763,356520.35041410493,New York,103126.59445095946
85582.62290589258,154358.34354994536,0.0,New York,119589.27532002219
22644.822636024608,97835.48331275214,141932.65506383136,California,72346.45724672725
136718.3449854072,149422.5381455112,122807.48993608977,California,154042.16839747736
154175.63644795225,102065.80356793993,388532.5163870738,Florida,189755.97530162436
121542.69400252694,151655.86085503086,304620.2653829619,New York,153977.9658402848
76035.77060803301,120969.0776696458,253766.84259372778,California,127689.0342006955
38855.26703117474,80428.21525561088,183260.22884991224,California,81172.38830649611
113019.89135688421,124276.97672370699,263072.49397917616,New York,130010.76163417836
77165.62236688459,153890.26347774974,297730.21798077674,New York,107046.5483064504
132453.1481085353,148210.61244064054,121546.99875332427,California,157523.6129015219
23039.128742803525,64189.198160495594,187035.2525721126,New York,78337.32457966004
134765.18810810996,145151.77953204516,122746.4710397101,California,157343.17427152247
65887.27769223451,139370.99274230702,141595.92201127674,California,109170.88556345864
13918.385389814699,127031.7899503382,47309.66751366271,New York,70718.92684843072
59902.77149872563,111956.62081615347,92346.51277951176,Florida,100646.80246341268
33492.75533956289,81289.72250150108,170342.5928476069,California,83913.1593180096
98667.81668342015,90475.6495602321,253179.68887612983,California,147010.4992198267
71316.55520610079,126890.73862169076,351274.2646646855,New York,103888.03761644197
152841.8313384929,101565.77259615166,404965.05209974333,Florida,191409.29360508002
102728.44479608818,90269.53685431565,250027.00783368532,California,147613.1882435058
3836.7741306178054,49835.45552773267,457.5262321209375,New York,36604.69208614723
143083.5363673987,120495.78575103916,383463.79333000834,New York,183284.0437784355
71960.65587109126,144523.70791586104,141709.8216806922,Florida,110901.3891469426
4319.326093989123,126331.26961009078,0.0,New York,65029.40956112074
63985.066278142716,105449.5044053823,314781.2650171503,Florida,107440.65357138432
111372.46463011693,118515.44936689996,264647.71014467435,New York,126173.14574520032
20584.468034656114,97705.29622353597,154703.1501055504,California,70065.58695074359
27585.181699735072,87517.67179166993,172839.28978304454,Florida,77675.03630015532
2871.1781342584864,127632.44626139468,9264.674405941383,New York,64118.97540242626
117256.44584038113,158672.16235849942,254141.636994485,Florida,132550.98064479625
0.0,138444.55534710427,2386.697554076387,California,38922.128503094005
94414.04852449925,112675.06930005335,303367.68896450277,Florida,126292.56284567442
112016.08070430756,121458.24586789431,256334.4420664814,New York,131899.26358159908
96700.94562991476,136590.79768061446,251140.3633047148,California,135430.77429683346
78446.16608359554,113855.92870809762,289359.9058615196,California,123548.08311862177
1810.4410800998426,125732.31126937488,3859.377682714556,New York,64963.489890822995
105841.05229371366,110536.86962841742,227245.48757680258,Florida,150077.24458369028
66014.4958111026,107555.04178412585,311625.2317706721,Florida,111072.28231452631
65741.44634288558,153065.59887669154,111048.78184099501,New York,104964.48397795286
75372.67580143495,121829.66249888849,257704.06272363715,California,128045.71215651566
93013.87195955205,144845.28091072137,282036.7942682991,New York,127202.89092812208
71418.1395357921,99156.72545107911,136842.1248592762,New York,109598.34217890244
74294.65881912786,129854.39264630138,347777.99604404334,New York,105316.55071191832
73655.31414647796,142557.15411382154,119096.41816355911,Florida,105048.63782935552
74877.22119599326,113803.72392510569,294781.48946310807,California,119794.26882252617
59541.847103557484,102089.70811909737,224537.52781740105,Florida,94165.09050727867
142182.9465200361,118349.3003709674,386778.5921272412,New York,187120.87276199285
123115.08091518974,154351.78856350412,244786.92212023845,Florida,130468.8232560469
759.8795846277793,134712.33306625986,1890.1930125691456,California,41473.079172376165
22408.438362916513,96104.12139461917,151851.8607281682,California,71910.13721605192
34012.61930690315,84224.7809189253,159443.15248564968,Florida,78766.79339642992
94159.69425713134,124353.88200483657,245884.58406113723,Florida,139650.41115449733
56491.60513783338,101069.58380534925,215748.94223818232,Florida,99375.8174418573
45725.25299193321,46710.9934599118,192138.62074960984,California,85501.88672340631
115995.12256204477,121843.09438308295,262973.95670042175,New York,129812.57350643176
124368.16013982361,108657.34326316585,298775.4490987688,California,149868.255476456
74654.17354411392,124838.52180050463,350366.6718987902,New York,103750.91041403382
64326.180111054244,153140.88188935397,96826.26315046434,New York,99465.94110964303
133367.05335013245,144295.22837165798,319400.74260809814,Florida,155486.77473750524
98334.16883328572,143437.35325517372,284803.8164318949,New York,124095.02033226755
150231.61958130315,100455.26723889993,408603.8249252817,Florida,190464.304635103
57744.62226764644,106885.71521225183,218830.58209847793,Florida,98212.60242917905
93317.1985839139,125324.21916141489,246963.2046257401,Florida,141298.61207979868
12387.179912487898,129487.92701827783,39909.74819999233,New York,68666.45662856751
95036.03103940819,125588.54226593931,253017.80950846238,Florida,143485.2738535229
143407.41474328967,91559.2038760009,377987.66801805794,Florida,167329.50420251334
60402.775263892654,129552.64984549931,52853.684225433964,California,93564.74617691535
79273.45245567858,116471.64283865909,294871.9974052935,California,120166.66537971894
27666.969342458826,116911.08471830522,169877.13578434236,California,79223.68571873893
126157.58734623954,100594.94485830977,368498.5800453656,New York,163179.86367096103
12862.697505966931,68522.22368480384,180453.076079061,New York,78522.13222858752
154924.3444178297,98784.13041942312,410711.6546164601,Florida,193082.22004987355
156401.70368013007,101203.87594837762,413489.42676611524,Florida,190387.81860669036
64002.48750323773,181936.99279233284,120539.11391080654,Florida,102998.30647549743
135746.41581234767,144747.7601518426,313248.06910239795,Florida,152513.49317619606
23412.481506094624,96443.86028463427,140588.63760179948,California,74885.1221236195
93480.42268295953,113746.53758615087,300760.9024453811,Florida,125258.08489373799
90976.44090919002,136925.96010379485,243710.07584503604,California,131072.3303665583
112663.84333844182,121162.48647421694,257459.1475871463,New York,130514.49081958595
21447.500253754744,128740.39951806921,36556.963834627146,New York,71652.611974188
141893.56852378216,90100.39082608589,378765.24791500537,Florida,165790.58091576153
45618.58605282585,156623.5391865032,221794.78253335672,California,98583.174072169
95021.03436080144,145628.28994680836,285972.29264813295,New York,122298.34431357234
66911.79157954687,105388.49492733335,314921.20832315576,Florida,114062.25255310212
93486.88697584563,115042.72002809156,298557.8365628122,Florida,123115.99481985229
91265.44588845114,113837.65030813747,297124.6676014431,Florida,125417.91226576653
74022.47006801616,100228.55527875813,145049.34180997888,New York,112444.92078709808
72899.07949619848,127239.53512490811,355835.3639294354,New York,101956.31098049147
69869.3546656852,123873.16732716002,310255.45775606704,Florida,112522.60165178169
66983.55074070024,104681.72228066149,306718.9082042165,Florida,113332.44209746904
26632.411248867124,127285.67888048087,207914.83134128698,Florida,93293.19856312328
101939.36091618877,110634.51591753487,226078.5784202775,Florida,144927.45518876772
10021.969252215924,128954.61123419202,43495.41115269277,New York,73426.9312012868
60929.07937641658,184100.73260048017,111600.19245502807,Florida,105380.26957620618
65991.9108970494,138640.09587912337,141949.81591534766,California,106993.75016847675
2869.8066605474096,52005.76796976866,0.0,New York,39224.606298841
128014.48201945926,110359.6185671732,319953.12142580317,California,148689.71306741875
29302.70270888845,84722.4612757627,156200.15328437203,Florida,76429.33768237055
66417.36200151661,108035.08853743692,299104.23511767725,Florida,109492.83626682416
68736.52692874764,182584.13737882467,128008.37739429207,Florida,104137.6283377408
117354.79550865416,150809.0661462737,305840.0539530234,New York,150277.06556376963
131468.44709644964,146985.80418561687,127215.23208256306,California,156495.79467121811
63778.87728512247,155585.31463522915,113802.92344300046,New York,103954.1052388521
73013.0761115548,124383.75108520403,312414.8012146817,Florida,111254.57957794395
73569.59991578838,124136.91755862038,322883.62898403284,Florida,109211.12474411479
138580.59295553796,93588.38863490189,364894.6756662027,Florida,165303.19232883852
68133.66673637119,182365.03104969632,113251.32943755643,Florida,107733.25598452831
80812.31148071628,155415.11715336776,292387.01787395624,New York,112937.61903642345
152605.48798875714,100492.27601818442,417423.7278625642,Florida,191067.36621856096
129921.37206370276,101095.25279624683,356804.23558440956,New York,162810.6212801858
58177.49711678409,106087.88157866601,214797.73039638996,Florida,98261.40190021464
26296.883258811198,96346.46056277146,139263.5131520998,California,72214.09277843563
63990.97523776526,152577.42932303794,113114.35898089696,New York,99863.80109676208
78319.43685772122,100007.58806405962,138980.82896386043,New York,109432.41887841476
54536.76569393752,104352.00629776392,218006.69756563354,Florida,93933.81739226733
165301.9566304027,138397.19897151127,474970.3135520299,New York,191089.24470153777
55999.9142860591,105086.28860301359,214696.82814388236,Florida,95695.06364765219
132249.59078873217,144480.0071949125,320763.285775104,Florida,154620.01595498438
0.0,49038.684565166106,0.0,New York,33879.26668929517
3223.6469070651538,135957.97608438635,4128.120754149585,California,43804.49676519204
117498.97761906499,154633.82324647348,260701.2280044298,Florida,130854.2956371247
20726.103331704737,153885.60438681117,39026.59410725524,California,66690.90085358414
78450.59145111936,128229.89828398112,346219.87803956546,New York,102279.71114991973
115817.68165399285,121650.06097081974,252173.78898577296,New York,132669.81356582587
62661.50624509387,129747.00652678568,54641.71552684629,California,97670.79065373771
118871.68972453175,156086.1629963353,256729.76513384058,Florida,134711.71265769697
57311.011508490315,104256.25145459863,228803.86200023367,Florida,92635.95173615342
67723.84243447804,104764.90774489641,300030.4560071136,Florida,105014.91114914694
1568.220598561631,135161.98279827635,2442.877638893308,California,44274.00612091197
66948.03547128433,181023.3841349723,108432.75954444366,Florida,102918.01934529428
117990.11986101902,155418.16214898994,250762.4920986768,Florida,131442.9830717801
105289.56257356536,91468.29300443183,257551.63970802378,California,146132.4106549142
102771.66007409753,114032.85082658083,231272.54180800097,Florida,145396.95261536335
86365.66632190182,157443.69255747407,11967.673602501,New York,122880.56912192196
142359.0380043566,118157.66070831417,376368.88565060974,New York,188299.6384082678
98135.98531822921,92906.37868555238,253248.4924984069,California,140240.26555264165
90377.87319509675,128845.63983123153,250736.42307380398,Florida,144604.87842318238
3329.9007550438605,126093.46514208478,0.0,New York,64775.13147819553
76047.5756752188,121113.60970499659,301257.362774244,Florida,111778.78448211613
1916.7021585434168,115657.77407150104,48570.04168037991,California,15681.373266582195
22869.526376086556,69400.07858709432,182052.638859458,New York,76538.71637392732
31099.17120787453,86678.20728499655,157957.26290419936,Florida,78238.72826053736
142554.58670778136,94968.51500259204,357571.29848421883,Florida,167413.1580137762
32677.980912150375,116081.39510939189,163257.01666157975,California,80770.24577993127
74146.99007851619,95895.57708302468,146896.51230486413,New York,106713.74645495886
445.35372151293564,117828.76392877674,288921.3221898004,Florida,49834.86354336933
19127.685266181514,126361.44472551715,36039.12117019556,New York,67758.82247726351
93688.24701597806,145982.0051656296,278695.8327183365,New York,130122.76306389454
64005.1764926048,153532.33164112555,106864.64674138279,New York,100062.76696206511
35799.94194343972,82549.80811953938,168402.7369684181,California,79216.44264145312
78914.10118037162,113050.67987126399,304447.4056524465,California,116982.17900585377
155722.34727403693,100921.04684415614,392888.2989201496,Florida,189458.37183915515
73990.68164966856,120997.27329866811,309684.88494968874,Florida,103354.24809435234
37650.32266711138,81614.49791185796,178919.80536448013,California,78740.54275232051
92086.32710162988,112881.8238387965,295756.2732035951,Florida,119469.71419522031
40196.968130722584,86284.41953155615,207413.13665368303,New York,93935.23945814879
129011.87818825468,99815.25603401031,361972.5574819565,New York,154740.42833309295
59148.2609210767,153578.6321469333,90980.78914330323,New York,97721.61778734092
64239.30208153027,152877.45859435032,101857.49204029099,New York,100347.64712042428
46107.524976938235,157413.66437836864,214892.93782900387,California,96145.2102777847
104140.67344794633,112625.5551985405,227261.13655924395,Florida,146886.735444926
127.09851390960554,123407.31211942407,879.1942060912357,New York,68707.24658065783
115318.39761405253,121074.3393024107,258072.60282858892,New York,132162.60988116486
22457.369978633316,96049.55976576258,150536.13260936725,California,70188.70087901053
70923.87535395862,105141.22684806293,311755.7322897748,Florida,107683.21380000314
2653.7264744173644,50714.28468935758,2173.634082521149,New York,36158.52839484669
83893.36155834635,151421.61392936372,0.0,New York,122874.45058528303
46475.44236068606,158286.46517633137,218347.98252716975,California,92662.22600830294
117553.07404851032,155506.72918620828,263029.0216102289,Florida,134372.24893094855
91916.278484783,145126.77416577938,277998.02848607494,New York,125048.70817719217
44418.20250772015,46567.261070931796,175842.48192484357,California,91144.06198568235
136646.68241774908,145351.4687677471,132559.83124901136,California,155027.91297551608
161670.596021729,150819.6244118672,438639.02517740283,California,192269.09958889388
76930.32115134687,119974.11368817124,259563.37927027445,California,125659.98761195668
0.0,122668.08811743102,9452.626894992616,New York,62588.08978781708
78242.95428496563,114886.27434819008,291180.67777287913,California,122237.34576612576
62328.71793733577,106808.07562583101,302050.76847700094,Florida,111126.96957322456
159490.94034607772,152197.34257398243,439378.4453880854,California,189151.29767838476
56698.39797129515,103020.53859033683,223318.65667702438,Florida,94980.60037944726
73548.35563554773,151741.28236425397,295193.59681612067,New York,113508.23860143736
15320.921550139492,128798.24741725215,35914.87161263909,New York,70723.2536478633
119835.35802447498,150009.06377937988,326850.1355728858,New York,156062.18928850937
137953.9966621898,90120.21943916025,376414.59389432217,Florida,168208.57028205413
68249.26524487037,182398.17178766054,115826.12754230817,Florida,102449.69272266862
122533.90529064942,155722.70211322166,266030.6623485546,Florida,129866.73190933396
120167.65655050332,154692.13491597748,263327.9394912411,Florida,127102.73766719653
150023.54173040314,102128.58955120755,418166.8779502161,Florida,190388.13749555213
101332.88610849736,93673.74847008642,241619.39043024866,California,144234.80790483885
88326.84260815517,115823.43337863006,292936.95300777815,Florida,123631.81310185262
129794.3114516833,145188.81384147977,322505.64318060223,Florida,153168.8930871856
78352.14339659782,123643.39833576667,296433.2131893131,Florida,107629.50945361897
85744.4934616669,154749.5576228957,0.0,New York,124058.01691526388
119841.22269875888,156546.822660066,256330.99646668948,Florida,129134.73143823298
96413.9129655565,127446.87362209035,248575.38585789892,Florida,140864.7894043326
130135.03294758922,98788.97633836234,360345.8092854785,New York,153635.6285940921
21130.813503546095,66172.41462314225,170143.76845025827,New York,83480.10739245024
160734.43834486406,150763.6073577553,444729.02995404846,California,191192.8072588049
0.0,112773.96916960811,41930.42170602904,California,17043.200483787077
78103.0903244353,114639.83219903053,301156.0048052305,California,120171.46013785986
61601.40131400594,153046.38035429927,87870.09966175807,New York,93078.44530787907
73239.67787990405,127203.68397152268,343221.372226396,New York,104022.92075355291
43002.84239704516,52108.37242118853,199002.09072196856,California,90813.90650978775
55053.92385067588,101575.93423440629,213794.8988362921,Florida,92746.3734260728
118167.04617982941,121374.80912593979,260555.05803455596,New York,131866.57468550533
96955.88023466394,110087.39138943485,215200.32221927622,Florida,147528.9414439353
29357.527720154918,83946.96622444967,161154.45680188198,Florida,77187.34068105207
2585.142330773392,49480.065073625185,4567.529629095882,New York,35690.139507671265
18092.890538380983,65056.56611283401,189193.05330438458,New York,82419.00715687586
124346.80252751874,99416.82777127184,368713.83724906907,New York,156848.03913351992
61830.11479962785,131395.23831715767,45411.46300360697,California,96429.45684821927
69996.67852215994,182085.631705716,122831.77001454412,Florida,99350.3668300133
34726.03198777011,81870.10291963255,182182.05960931853,California,81802.67730282337
78816.76024453188,150949.4589527953,297105.21670803975,New York,109739.47672283623
5567.098860449065,117419.53057745696,298508.75190758123,Florida,50603.19141929234
2335.532205514144,112620.9063941406,37237.272276292075,California,14919.109985913192
0.0,118876.39305301392,48697.20511214801,California,16459.719750025506
135853.9939304137,147528.89662439737,135781.011173905,California,153678.1512317365
74371.60539442152,145172.09038768028,127197.33771446596,Florida,105818.68114497143
98383.69931105396,89381.7519258793,244268.47657694726,California,144324.63023993582
47336.226762348066,49814.16011942833,203431.42667056783,California,88587.54487795038
74809.30594897356,122564.51421822682,317141.7313017645,Florida,113208.58967863921
700.4090918495622,112022.82787509137,296611.6094347273,Florida,47110.68818037035
43494.66159860083,51167.83107065817,191421.61000361748,California,89577.87244582394
124029.67382617209,106656.93716124847,307017.78051072074,California,148998.71660539418
28016.626452324643,123714.93667711072,204979.81464364845,Florida,87957.4408055195
94114.46485186291,115364.4518826109,311551.8609073044,Florida,119661.61582943017
143492.14700023612,117427.06032937647,378597.4348314737,New York,183271.4386709068
89209.45905821431,115992.03397681568,293991.3457670475,Florida,123952.50283709718
537.0885698105319,52161.745993843266,0.0,New York,39636.91931470628
47383.46904345969,160675.70312572696,206620.65274382706,California,96533.3076591376
61541.42838842857,153552.45883626112,98835.04951766765,New York,101410.21749350356
135880.84792479716,146002.14089493023,326492.2568031261,Florida,156237.7766335719
146647.53892210504,90578.07637692428,347603.5989244151,Florida,166578.02308509327
66496.83256437515,129829.97228642448,34445.41653074062,California,98993.12056092579
413.18718636197514,53631.399028865024,4963.545093593328,New York,35973.7927391454
99056.95894519404,143019.9715182708,277441.10106766917,New York,125312.35236620757
63584.56071677624,127279.86711265426,46062.551262566056,California,96162.8644203185
57517.99818155086,101705.37344172741,216774.8994124189,Florida,98490.64431621545
56670.322731585955,114980.75722616828,78516.01781426913,Florida,99190.88150392935
3439.0727976043304,118007.1174516493,296369.6290046456,Florida,51685.54892867034
37282.195340053586,83586.90963222011,171798.10528490008,California,79989.79268315651
67505.47660206481,106225.1484196183,306368.31928158447,Florida,113864.87026391106
45529.43454221652,158954.1497639261,224013.71471709988,California,99029.94329835742
133229.83619377308,147925.5323791512,123346.89937415005,California,157583.42330384234
37409.23528955088,83299.37480894082,174260.65224057465,California,83615.51717305335
70958.15610718682,129271.78309410963,349119.93579124205,New York,107295.75971262019
90202.63655033377,134366.619863373,236666.61058982232,California,134667.26753699617
61661.26784404519,152319.9617438109,105828.18477597996,New York,99772.47474091164
91131.27354897588,137824.0869453377,242039.93942687905,California,136372.07107727544
122338.42425910415,108789.2101727255,293578.0668522243,California,152675.7757757059
36791.40592570624,84797.47820447787,174623.18717522727,California,80289.29155928043
59215.9948094649,128813.01285060667,47054.468439712015,California,98430.81583559646
112563.14297498447,125763.24419751148,268620.4819148228,New York,128777.6343626605
74209.34064193386,113918.49688895381,306429.5618833473,California,118756.40163038099
152178.8520778701,101469.63700478598,398871.9017032001,Florida,190353.39575083493
0.0,51187.68817113375,0.0,New York,37972.4161331366
63445.98049159999,184068.85734717266,113394.3241267278,Florida,102110.32886329365
129380.40381422846,145714.62439492968,317583.41265209083,Florida,151721.4004746341
41119.259803364796,50670.459419443454,190670.55607823425,California,89896.88013829936
24544.1660316233,154224.4102566459,9008.833826955179,California,64072.931435758546
99599.73753188392,127519.15834977254,249759.51985127767,Florida,145219.97837858062
164282.7111890942,139735.15839753422,478439.9508596377,New York,191680.12000768995
0.0,116689.02672431264,300477.85818781715,Florida,48657.22032458505
123459.49525814038,154219.75762625923,252413.41162450446,Florida,131151.42848759014
141213.00058378658,91429.95756915364,359237.497101579,Florida,166224.52019606376
77435.1427000178,112360.54419830935,292456.4615166224,California,116133.51207180259
65865.59050658462,107191.96531137597,306478.5861924217,Florida,107929.51288651935
68677.5559700396,153450.4748450104,107147.7914348992,New York,94679.79501321286
88994.1594488698,136125.93120776516,257029.62281799546,California,131100.46210611227
91073.40313700304,144664.31295186863,275539.33224814915,New York,128248.01688572107
78042.51886110868,113690.19390367677,298859.72629857034,California,114818.12292692624
70065.4672459767,106423.5975450498,320173.4294121037,Florida,112198.03114404905
19061.933966793775,129650.05618148303,44599.66170007027,New York,71350.25812771254
61124.04518952534,151875.47107745745,112118.04365631095,New York,103813.00853499903
495.39114564479604,49980.21057899486,0.0,New York,36612.5307012195
75054.70666322883,143696.64752880964,131580.21148440198,Florida,108560.05307859101
139997.71816140972,90485.86315301446,373317.69050102093,Florida,168726.91750381896
122986.73275116671,146995.28327778046,323043.0874092286,Florida,156656.06581485076
133013.51759868299,101095.28711590829,368339.1664167991,New York,158154.12113297492
62707.150301780704,152257.68109362325,92377.2132646818,New York,97382.51225526421
45619.8836567914,51949.639603363175,199322.0887588686,California,84603.84666108886
76046.02794752168,153518.18863717635,296699.64960840036,New York,112806.6483115529
86110.84056807132,154572.94846596473,7239.101110647034,New York,124370.24726916998
45832.29596659563,87259.61995486745,198673.9917713462,New York,100952.93426345687
65342.36511027506,139466.14660571533,142360.88190008103,California,110162.41801173681
20495.93705078922,69082.51143882844,183491.6788695232,New York,83348.47164878921
163987.38561124768,151412.39006088625,434460.41498126,California,190973.18446602544
138684.29202621794,144153.3562130043,112514.99426112119,California,157948.36292442118
165315.41969336997,140097.70266021098,470241.53593002,New York,191137.08888424144
